school_latitude,school_longitude,school_zip,total_price_excluding_opt_donation,total_price_including_opt_donation,students_reached,total_donations,num_donors
40.585987,-73.824799,11694,1394,1700,100,1603.1,1
36.115158,-79.816452,27408,131.2,160,600,154.34,1
37.239661,-121.896392,95118,215,262.2,12,252.94,2
30.716927,-88.182592,36608,159.37,194.35,20,184,1
37.476116,-122.160609,94025,440,536.59,60,544.95,2
34.009317,-118.251458,90011,827.18,1008.76,140,951.26,1
30.319177,-89.34847,39520,585.28,713.76,85,0,0
41.807688,-87.642871,60609,224.48,273.76,70,262.33,7
30.3656,-90.075068,70448,662.15,807.5,12,0,0
36.157898,-80.202222,27105,256.25,312.5,25,301.45,1
30.63836056,-90.50624247,70443,2910,3548.78,30,535,14
41.89789,-87.746458,60651,632,770.73,90,746.45,5
41.897367,-87.721834,60651,1985,2420.73,50,25,1
41.937997,-87.669405,60657,194.75,237.5,50,223.96,1
31.891786,-106.403819,79924,388.48,473.76,22,446.75,1
38.185033,-122.25826,94503,354.65,432.5,20,417.21,1
36.056322,-80.223429,27107,443.83,541.26,16,443.83,1
30.356319,-90.058121,70448,369,450,18,0,0
30.097439,-91.000879,70346,1611.3,1965,30,0,0
33.599886,-101.870224,79415,610.9,745,105,702.54,1
39.84885,-86.07093,46226,347.48,423.76,325,404.78,3
40.624836,-74.150597,10303,280.85,342.5,24,0,0
41.765144,-87.658018,60636,467.4,570,30,0,0
41.725136,-87.67714,60643,1068.05,1302.5,41,0,0
40.104633,-87.228296,47987,144.53,176.26,50,180.66,3
34.107662,-81.207823,29063,326.98,398.76,14,0,0
40.691169,-73.868787,11208,939.93,1146.26,30,1054.67,2
34.719369,-81.596947,29379,162.98,198.76,21,187.43,1
36.01866108,-78.45350624,27596,474.58,578.76,22,568.23,2
40.849035,-73.930881,10033,1823.48,2223.76,25,1871.55,19
29.720743,-95.553619,77074,1055,1286.59,20,75,2
34.076575,-118.284552,90004,198.85,242.5,20,228.68,1
41.772071,-87.621682,60637,663.18,808.76,28,762.66,1
41.941351,-87.644614,60657,190.65,232.5,375,209.69,3
29.974935,-92.125183,70510,361.83,441.26,125,420.6,2
33.926025,-118.272141,90061,1339,1632.93,35,50,1
40.78072,-73.977585,10024,514.55,627.5,35,0,0
41.878598,-87.735758,60624,537.1,655,29,0,0
34.08192,-118.169467,90032,622.17,758.74,25,731.92,1
35.612646,-78.771021,27526,239.85,292.5,20,0,0
29.709995,-95.288547,77012,102.5,125,36,117.88,1
40.666329,-73.876363,11208,434.6,530,80,492.29,2
34.892694,-82.316555,29687,1268.95,1547.5,3,0,0
38.003662,-121.719075,94561,263.43,321.26,6,0,0
34.91056442,-81.90169525,29306,222.43,271.26,600,0,0
32.87634717,-79.78341237,29466,1864.48,2273.76,767,0,0
29.958227,-90.117682,70118,288.02,351.24,58,334.82,2
40.822187,-73.855974,10473,811.8,990,31,955.02,2
34.029523,-81.015372,29204,26539.3,32365,45,0,0
40.797211,-73.941551,10029,1524.18,1858.76,20,0,0
35.28804257,-80.95843714,28214,339,413.41,20,398.82,4
40.645821,-74.001663,11232,256.25,312.5,23,301.47,7
34.261787,-118.585304,91311,298.27,363.74,40,298.27,1
29.537034,-95.167382,77546,535.05,652.5,500,0,0
40.80267,-73.965382,10025,10882.43,13271.26,10025,0,0
38.174469,-122.13677,94534,108.65,132.5,165,144.87,2
41.733454,-87.544545,60617,452.03,551.26,180,452.03,1
42.013103,-87.674903,60626,784.13,956.26,68,0,0
40.618338,-74.028718,11209,150.68,183.76,220,154.43,2
29.695562,-95.487831,77081,490.98,598.76,62,564.63,1
40.792306,-73.952037,10029,333.13,406.26,20,391.89,1
41.884067,-87.730472,60624,504.3,615,200,579.95,1
39.45390472,-85.66225865,46182,317.75,387.5,14,0,0
30.608776,-98.371628,78654,271.63,331.26,82,319.55,1
34.06152843,-86.7608331,35077,698.03,851.26,156,0,0
30.257913,-89.779907,70458,162.98,198.76,24,187.43,1
41.906568,-87.709939,60651,144.53,176.26,15,166.21,1
42.64760546,-73.76997136,12202,917.38,1118.76,20,1079.21,1
29.980344,-90.126344,70005,1013.73,1236.26,55,0,0
40.72231,-73.990648,10002,1349.93,1646.26,25,1558.49,2
36.082551,-79.187493,27243,436.65,532.5,190,0,0
34.253796,-86.223542,35950,241.9,295,17,0,0
32.925117,-96.677956,75042,792.33,966.26,394,932.1,1
38.281416,-122.459277,95476,321.85,392.5,103,390.22,2
41.718934,-87.620701,60628,524.8,640,500,617.41,4
33.946582,-80.843053,29061,138.38,168.76,600,159.14,1
42.667467,-73.790789,12203,515.58,628.76,17,597.42,3
41.872221,-87.683559,60612,617,752.44,14,150,3
32.684349,-96.600502,75253,473.55,577.5,65,557.12,2
42.66132057,-73.74897439,12207,16376,19970.73,40,125,2
40.626457,-73.989243,11204,424.35,517.5,12,0,0
40.822346,-73.888969,10459,2067.43,2521.26,200,0,0
32.79646,-79.935218,29403,631.4,770,100,757.68,1
40.638554,-73.971614,11218,431.53,526.26,25,496.26,1
30.029267,-95.609343,77377,439,535.37,22,0,0
40.785843,-73.974357,10024,1934.18,2358.76,200,2275.51,3
40.637806,-73.947989,11210,804,980.49,400,945.83,3
34.099316,-118.352051,90046,113.78,138.76,30,133.85,1
40.69326,-73.921318,11221,994,1212.2,48,0,0
40.821404,-73.940975,10030,1176,1434.15,42,0,0
41.78341,-87.591128,60637,565,689.02,25,0,0
34.03223,-118.353571,90016,804,980.49,100,0,0
39.19578163,-85.8923404,47201,1422,1734.15,50,25,1
32.269127,-90.30939,39209,613,747.56,150,0,0
40.702224,-73.942016,11206,393.6,480,20,463.03,1
40.724286,-73.986425,10009,630.38,768.76,50,671.63,12
42.668484,-73.757973,12210,548.38,668.76,45,645.11,1
41.84801,-87.696243,60623,240,292.68,23,0,0
40.74221,-74.002041,10011,1478,1802.44,140,25,1
40.877098,-73.881612,10467,222.43,271.26,30,261.67,1
33.57856,-101.860886,79401,1367,1667.07,105,0,0
33.884441,-85.809635,36265,296,360.98,19,0,0
41.897367,-87.721834,60651,334.15,407.5,250,393.12,3
40.798859,-73.933536,10035,4527,5520.73,60,0,0
34.951277,-78.511459,28382,554,675.61,400,0,0
39.7903291,-87.35658269,47862,129,157.32,65,0,0
40.792306,-73.952037,10029,1115,1359.76,31,1311.76,1
40.628474,-73.928074,11234,128,156.1,24,150.59,2
35.430302,-77.430923,28513,203.78,248.51,80,0,0
32.435013,-99.792595,79605,814,992.68,16,957.65,2
29.766498,-95.342853,77020,188,229.27,22,221.18,1
41.872221,-87.683559,60612,219,267.07,15,257.65,1
33.519878,-80.86097,29118,741,903.66,16,845.29,20
37.996483,-122.594307,94930,175.38,213.88,20,221.25,1
40.87029,-73.898067,10468,745,908.54,48,0,0
33.916094,-118.22286,90222,729.94,890.17,180,726.15,4
29.918764,-90.048046,70053,857.66,1045.93,48,0,0
40.785843,-73.974357,10024,535,652.44,25,240,5
41.852666,-87.696177,60623,196,239.02,28,230.59,1
35.876128,-78.090764,27882,643.95,785.3,350,0,0
34.543591,-78.01157,28425,281.97,343.87,65,0,0
40.821835,-73.886497,10474,378,460.98,39,444.7,8
39.799204,-86.108852,46218,546,665.85,21,642.35,2
41.796191,-87.625923,60609,917,1118.29,75,0,0
40.749023,-74.000183,10001,444,541.46,12,0,0
40.729763,-73.816925,11367,579,706.1,110,100,1
41.849079,-87.708626,60623,954,1163.41,14,1042.06,16
29.49296,-95.533301,77459,410,500,180,30,1
34.23782244,-78.68711237,28472,208,253.66,18,244.71,4
30.958972,-88.527567,39452,453.75,553.35,16,473.89,5
41.849079,-87.708626,60623,437,532.93,10,514.12,1
39.79035568,-86.20885468,46222,236,287.8,500,277.65,2
40.822548,-73.85329,10473,287,350,50,0,0
40.692539,-73.798111,11435,617,752.44,12,0,0
32.684349,-96.600502,75253,602,734.15,24,360,1
37.66365067,-122.4286683,94080,77,93.9,36,90.59,1
32.521508,-94.810157,75604,579,706.1,125,0,0
36.080757,-80.174667,27107,157.43,191.99,16,196.47,1
35.216339,-80.686729,28215,578,704.88,55,0,0
40.656298,-73.951604,11226,739,901.22,40,865,3
34.069508,-118.360229,90036,405,493.9,60,0,0
34.524572,-82.626159,29621,594,724.39,26,0,0
41.688232,-86.267613,46616,851,1037.8,20,50,2
33.970033,-118.269394,90003,367.63,448.33,120,407.06,2
33.961155,-118.247834,90001,357,435.37,70,30,1
39.726406,-86.148033,46225,709,864.63,27,438,1
37.7303,-122.448695,94112,280.8,342.44,7,334.12,2
31.15617428,-90.79876581,39645,435.24,530.78,30,125,1
39.668419,-86.132468,46227,388,473.17,30,0,0
32.892151,-96.575386,75088,4022,4904.88,40,10,1
37.021122,-121.591661,95020,375.06,457.39,20,437.06,3
40.814302,-73.886897,10474,257,313.41,23,302.35,1
30.53828121,-90.38346982,70401,374,456.1,21,440,1
35.28804257,-80.95843714,28214,415,506.1,18,0,0
40.638554,-73.971614,11218,80.97,98.74,16,81,1
40.86051046,-73.92760433,10040,202,246.34,30,237.65,1
31.75871649,-89.6573524,39119,320.67,391.06,40,356.47,1
40.835903,-73.928254,10452,152,185.37,25,178.82,1
35.453217,-80.664167,28027,2423,2954.88,100,0,0
33.965874,-81.122448,29170,303,369.51,20,0,0
40.819289,-73.90872,10456,251,306.1,21,251,1
35.152863,-80.696526,28105,417,508.54,20,521.25,1
39.91072143,-86.13401298,46240,627,764.63,240,728.82,5
39.668419,-86.132468,46227,332,404.88,35,390.59,3
41.878693,-87.664205,60607,1063,1296.34,20,470,7
40.850442,-73.883802,10460,586,714.63,20,689.41,2
42.007657,-87.672593,60626,2408,2936.59,650,80,3
42.641792,-73.788972,12209,135,164.63,25,138.75,2
34.694037,-82.956138,29678,1009,1230.49,12,25,1
34.894207,-80.951763,29730,832,1014.63,39,25,1
39.773399,-86.103172,46201,1612,1965.85,25,1896.47,2
35.074983,-81.67008,29341,193.61,236.11,50,0,0
41.975503,-87.65788,60640,455,554.88,720,535.29,2
37.653138,-122.479116,94044,195.91,238.91,20,232.94,1
34.036671,-118.24762,90021,154.65,188.6,16,171.76,3
36.140541,-80.169577,27051,355.96,434.1,20,428.24,1
40.756004,-73.868774,11368,396,482.93,30,465.88,1
40.841759,-73.897957,10457,607,740.24,25,714.12,2
29.67177,-95.501625,77096,515,628.05,120,605.88,10
40.746063,-73.909088,11377,898,1095.12,50,1012.35,3
41.906108,-87.729505,60651,290,353.66,35,290,1
42.672816,-73.740056,12204,510,621.95,17,599.99,1
41.937997,-87.669405,60657,1924,2346.34,435,2263.53,9
32.4959876,-94.82522379,75604,733,893.9,330,916.25,1
37.681923,-122.136086,94580,437,532.93,70,25,1
39.605368,-86.180253,46142,580,707.32,22,100,1
34.06905365,-118.2891235,90020,2010,2451.22,56,2228.82,13
33.864767,-78.721204,29566,822,1002.44,18,25,1
37.482267,-122.214295,94063,604.81,737.57,800,718.82,7
37.76051603,-122.3963394,94107,1743,2125.61,35,200,5
30.47819,-90.028501,70420,191.17,233.13,20,217.65,2
38.955068,-77.007109,20011,718.23,875.89,55,525,2
39.810079,-86.23301,46222,1188,1448.78,65,350,3
36.27795213,-80.35175241,27021,1011.64,1233.71,25,1293.75,1
37.653138,-122.479116,94044,253.51,309.16,20,320,3
40.628474,-73.928074,11234,327,398.78,30,384.71,1
34.77832413,-82.38166046,29605,986,1202.44,60,25,1
37.339023,-121.792007,95148,165.49,201.82,20,196.47,2
33.878363,-118.355388,90260,195,237.8,20,229.41,2
35.03159714,-82.35695648,29687,495,603.66,25,25,1
33.878363,-118.355388,90260,232,282.93,20,272.94,2
38.898149,-76.970992,20002,382.4,466.34,150,407.35,4
37.727815,-122.17911,94603,128.81,157.09,90,152.94,3
41.7987071,-87.69028477,60632,240,292.68,25,275.97,7
30.59573335,-98.27039853,78654,395,481.71,100,464.71,3
37.307321,-121.787998,95121,375,457.32,20,25,1
40.660393,-73.904999,11212,1422,1734.15,12,1637.65,3
37.345382,-121.941616,95050,113.68,138.63,72,135.29,1
37.758019,-122.489452,94122,615.75,750.91,608,731.76,3
36.21481387,-76.46277931,27985,273,332.93,24,321.18,4
42.707661,-76.418953,13118,301,367.07,11,376.25,2
37.404526,-121.963587,95054,448,546.34,20,527.06,4
30.63929939,-90.39949036,70446,1338,1631.71,50,100,1
32.341146,-100.509273,79545,704,858.54,13,200,2
39.79035568,-86.20885468,46222,466,568.29,30,548.24,2
35.716038,-78.611771,27529,552,673.17,60,649.41,2
29.663042,-95.578598,77099,422,514.63,22,502.35,2
42.661689,-73.766274,12206,180,219.51,20,211.76,1
42.92224623,-78.85983378,14209,728,887.8,6,856.47,1
40.750799,-86.319896,46947,599,730.49,22,230,3
41.89128891,-87.66551591,60642,388,473.17,25,456.47,2
36.460122,-81.532566,28693,266,324.39,25,312.94,3
40.72231,-73.990648,10002,589,718.29,50,670.85,8
41.855056,-87.647988,60608,169,206.1,28,198.82,1
35.906479,-79.024125,27517,225,274.39,24,264.71,3
38.340119,-122.323398,94558,1513,1845.12,33,100,1
39.141503,-86.553338,47403,196,239.02,26,230.59,1
35.416588,-80.432388,28124,936,1141.46,25,25,1
33.93476868,-118.3482742,90304,2364,2882.93,300,2781.18,6
33.580271,-81.690091,29801,269.58,328.76,15,304.71,2
37.590954,-122.390747,94030,1928,2351.22,20,25,1
37.788569,-122.204951,94619,196.61,239.77,35,232.94,2
42.937984,-78.879761,14207,155,189.02,150,182.35,1
40.660104,-73.885564,11207,422,514.63,12,516.47,3
40.832143,-73.917686,10456,406,495.12,22,477.65,1
37.86332913,-122.5009697,94965,944,1151.22,20,1110.59,4
35.878016,-80.061086,27360,595,725.61,23,200,2
34.979693,-82.163019,29365,458,558.54,130,25,1
40.606929,-73.749601,11691,451,550,60,499.75,2
40.585987,-73.824799,11694,2892,3526.83,120,100,1
41.962138,-87.663875,60640,828,1009.76,15,974.12,2
32.96590582,-80.29503755,29472,316,385.37,100,354.12,3
39.79035568,-86.20885468,46222,544,663.41,30,622.35,2
40.68042912,-73.98051538,11217,697,850,20,10,1
37.65589142,-122.4133682,94115,1202.5,1466.46,90,1429.41,3
41.733783,-87.557885,60617,1422,1734.15,120,110,4
33.100212,-96.652566,75002,331,403.66,22,389.41,3
32.836667,-80.058661,29414,447,545.12,15,447,2
30.50434403,-90.92433617,70726,224,273.17,5,254.71,3
37.746056,-122.165192,94603,286.84,349.8,14,341.18,2
34.261787,-118.585304,91311,124,151.22,20,155,3
39.76809692,-86.13679504,46202,480,585.37,30,564.71,2
34.19649124,-118.5772171,91306,124.18,151.44,20,126.73,2
37.759357,-122.469395,94122,389,474.39,20,486.25,4
30.235065,-97.763892,78704,218,265.85,21,265.29,4
37.720699,-122.405279,94134,771.34,940.66,120,916.47,2
40.620396,-73.959225,11230,204,248.78,150,272,5
38.897827,-76.983454,20002,606.19,739.26,30,680,1
40.676208,-73.758774,11434,469,571.95,30,551.76,4
34.875057,-82.463943,29617,471.3,574.76,32,452,1
41.32971031,-85.85378398,46538,143,174.39,12,168.24,4
39.16038132,-87.21253204,47438,138,168.29,20,162.35,3
41.844676,-87.628265,60616,238,290.24,20,110,2
29.87183,-95.336273,77093,556,678.05,28,654.12,2
30.037283,-99.122921,78028,477,581.71,600,50,2
40.813381,-73.913857,10455,1142,1392.68,350,1350.59,9
40.69797,-73.920538,11237,167,203.66,25,221.63,4
35.95776994,-77.95569473,27856,472.18,575.83,100,568.24,1
33.45141,-79.14771,29585,1082.56,1320.2,90,1296.25,1
30.291535,-89.737887,70461,555,676.83,54,652.94,2
35.197159,-80.729477,28212,209,254.88,24,245.88,1
41.937997,-87.669405,60657,404,492.68,20,85,2
41.852666,-87.696177,60623,216,263.41,28,254.12,1
40.691475,-73.932251,11221,227,276.83,60,267.06,2
40.669595,-73.89278,11207,199,242.68,28,234.12,1
40.92621347,-72.74305145,11933,199,242.68,25,234.12,3
37.832275,-122.25547,94611,286.32,349.17,150,340,2
39.76809692,-86.13679504,46202,464,565.85,500,545.88,4
41.219058,-86.424431,46511,330,402.44,21,30,1
40.81758,-73.902302,10455,220,268.29,30,237.2,2
38.01941827,-121.8812976,94565,474,578.05,50,557.65,4
38.897827,-76.983454,20002,254.59,310.48,25,285.88,1
34.19335,-81.414138,29075,321,391.46,18,401.25,3
35.797655,-80.262316,27292,129,157.32,17,151.76,2
36.118252,-80.222467,27105,299,364.63,90,351.76,3
30.486743,-90.94365,70726,1789,2181.71,160,100,1
33.953292,-118.19824,90280,652.63,795.89,120,722.35,1
38.953442,-77.013682,20011,253,308.54,50,297.65,4
38.88639,-76.930579,20019,274,334.15,65,322.35,6
35.001912,-78.967445,28306,329,401.22,20,387.06,3
41.63723,-87.630722,60827,264,321.95,23,310.59,1
34.972502,-81.075999,29732,376,458.54,19,0,0
30.356319,-90.058121,70448,322.9,393.78,18,333.75,3
35.058256,-78.927984,28303,462,563.41,25,509,4
30.383322,-90.042375,70448,161.37,196.79,25,195,1
42.007657,-87.672593,60626,333,406.1,27,368.82,8
34.253796,-86.223542,35950,203,247.56,23,217.65,6
34.71260255,-81.17498146,29706,369.03,450.04,265,388.24,6
40.660793,-73.988731,11215,315,384.15,68,366.18,3
36.111253,-79.099131,27278,916,1117.07,445,150,3
41.886165,-87.714714,60624,438,534.15,150,515.29,2
33.884441,-85.809635,36265,424,517.07,20,498.82,3
30.311919,-89.753824,70458,944,1151.22,200,1110.59,3
38.31675,-122.316277,94558,352,429.27,33,414.12,3
40.708603,-73.803245,11432,611,745.12,30,368,3
41.697,-87.639898,60628,245,298.78,12,288.24,1
33.934943,-118.268911,90061,142,173.17,80,167.06,1
40.818041,-73.856423,10473,413,503.66,21,485.88,1
30.19508,-97.7873,78745,209,254.88,75,209,1
40.652653,-73.735611,11422,910,1109.76,25,0,0
37.462101,-122.157265,94025,495,603.66,20,495,1
30.356319,-90.058121,70448,504,614.63,18,592.94,1
41.376173,-72.920191,6514,169,206.1,16,198.82,1
37.346804,-122.036242,94087,112.94,137.73,20,150,1
30.56288525,-91.04228027,70818,260,317.07,30,305.88,1
26.557474,-80.061469,33435,226,275.61,17,265.88,1
34.988901,-78.318298,28328,338,412.2,200,100,1
41.80772,-87.665963,60609,418,509.76,8,491.76,1
30.293343,-97.714912,78722,231,281.71,35,262.94,3
38.902005,-76.949169,20003,524,639.02,17,596.88,5
35.099938,-84.014889,28906,338,412.2,130,397.65,1
37.529073,-122.015357,94560,498.75,608.23,2,170,3
39.783872,-86.196613,46222,485,591.46,600,570.59,6
41.765977,-87.653093,60621,465,567.07,585,544.1,8
35.969667,-79.980421,27260,164,200,4,192.94,1
42.992393,-88.131439,53146,523,637.8,80,653.75,9
37.996502,-121.832413,94509,386,470.73,20,446,6
36.167954,-115.343252,89138,491,598.78,28,577.65,3
37.548935,-77.461767,23220,460,560.98,130,541.18,3
41.176307,-112.054972,84067,512,624.39,25,640,3
36.331618,-78.489119,27537,463,564.63,100,544.71,2
41.865633,-87.676044,60608,230,280.49,20,310,5
41.975503,-87.65788,60640,726,885.37,90,125,2
41.68820009,-87.53599606,60617,363,442.68,22,100,1
41.202499,-73.208969,6606,447,545.12,570,525.88,5
36.054635,-78.905349,27704,342,417.07,19,0,0
40.688491,-73.835939,11419,522,636.59,12,614.12,1
33.865654,-118.065944,90703,735,896.34,120,980,2
39.36481173,-76.70279215,21215,485,591.46,98,552.94,4
41.050556,-111.943152,84037,625,762.2,29,781.25,4
33.498353,-79.361282,29440,523,637.8,90,550.88,6
39.16038132,-87.21253204,47438,1055,1286.59,76,1236.76,7
41.970387,-87.71008,60625,427,520.73,30,435.25,3
41.0891408,-111.9768806,84041,739,901.22,30,869.41,1
41.816417,-71.464337,2909,466,568.29,26,548.24,2
41.983316,-87.670903,60660,209,254.88,20,0,0
32.808469,-96.94017,75060,518,631.71,300,605,4
41.173942,-73.214618,6605,442,539.02,330,478.04,3
40.840446,-73.904289,10457,138,168.29,60,162.35,3
39.1584053,-75.59712219,19904,440,536.59,130,517.65,2
28.5356369,-81.36975861,32801,327,398.78,65,384.71,2
41.906568,-87.709939,60651,257,313.41,90,300.59,2
40.977873,-111.892107,84025,495,603.66,24,50,1
40.832818,-73.911691,10456,394,480.49,25,0,0
41.892271,-71.388328,2863,404,492.68,62,552.35,4
39.348263,-76.600685,21212,622,758.54,150,721.17,6
38.955068,-77.007109,20011,401,489.02,75,471.76,5
40.876801,-111.867912,84010,264,321.95,75,310.59,5
40.225834,-74.742584,8609,425,518.29,150,500,1
32.805327,-117.107857,92124,410,500,20,479.18,8
42.640671,-73.609329,12196,319,389.02,19,0,0
45.50444,-122.761681,97225,890,1085.37,185,1186.67,6
34.404199,-81.102231,29180,440,536.59,300,517.65,6
33.98089122,-118.3685307,90302,915,1115.85,16,100,1
35.776066,-81.756622,28655,383,467.07,550,0,0
40.728539,-73.89064,11378,225,274.39,12,264.71,1
32.471711,-93.803813,71109,477,581.71,10,561.18,4
41.935726,-87.749393,60641,240,292.68,25,0,0
41.791206,-87.671953,60636,481,586.59,30,565.88,4
40.789516,-73.939433,10029,288,351.22,26,338.82,1
34.042633,-81.101749,29210,696,848.78,23,0,0
32.734729,-97.458869,76116,368,448.78,22,0,0
40.225834,-74.742584,8609,401,489.02,15,471.76,2
35.835335,-78.691933,27612,133,162.2,5,166.25,2
34.82599052,-77.81178265,28521,242,295.12,65,284.71,1
35.47552809,-82.57968821,28704,108,131.71,25,127.06,2
41.745142,-87.717264,60652,290,353.66,31,341.18,4
35.432102,-80.596313,28025,678,826.83,20,100,1
40.818922,-73.905715,10456,320,390.24,50,363.24,2
32.90193648,-97.26894254,76244,377,459.76,19,0,0
33.878239,-118.27079,90746,142,173.17,47,167.06,2
39.606087,-86.117474,46142,318,387.8,25,0,0
37.346804,-122.036242,94087,123.52,150.63,40,163.75,2
38.316848,-122.483847,95476,552,673.17,20,649.42,3
32.79846,-97.331169,76106,338,412.2,700,397.65,3
34.038943,-118.385051,90034,952,1160.98,60,130,2
29.60043423,-95.41735277,77047,320,390.24,22,20,1
40.806419,-73.921577,10454,206,251.22,18,237.94,5
35.753436,-78.625722,27610,776,946.34,75,295,6
42.610506,-83.491722,48382,354,431.71,1600,50,1
41.344402,-72.958104,6515,200,243.9,58,235.29,3
40.205799,-74.740166,8610,848,1034.15,100,120,2
39.619667,-86.199326,46142,466,568.29,75,0,0
38.837536,-77.057716,22305,347,423.17,25,40,2
41.4845507,-87.56752625,60411,867,1057.32,15,275,7
33.44322,-112.311956,85323,546,665.85,135,642.35,3
41.941144,-87.719101,60618,247,301.22,32,50,1
41.774033,-87.594318,60637,462,563.41,25,50,1
32.914711,-96.67601,75042,219,267.07,82,257.65,1
40.606745,-73.939078,11229,418,509.76,33,487.35,6
41.863832,-87.721618,60623,434,529.27,25,510.59,3
38.889939,-76.980605,20003,466,568.29,10,548.24,3
38.89262,-76.978569,20002,927,1130.49,150,1090.59,4
40.732733,-74.191203,7103,458,558.54,40,538.82,2
33.435193,-80.91673,29039,334,407.32,20,50,1
40.829472,-73.849838,10472,681,830.49,190,801.18,2
41.976315,-87.669807,60640,258,314.63,10,303.53,3
42.016901,-87.677803,60626,378,460.98,28,50,1
37.664477,-122.442841,94080,434,529.27,500,542.5,1
40.850442,-73.883802,10460,271,330.49,5,301.18,3
32.806366,-96.731606,75214,3610,4402.44,400,200,4
40.628474,-73.928074,11234,230,280.49,30,270.59,3
40.669568,-73.979107,11215,177,215.85,20,208.24,2
39.998205,-75.125511,19134,100,121.95,28,117.65,1
